training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
201,9799,BCEWithLogitsLoss,100,3e-05,200,0.7487562189054727,0.6895522388059703,0.63836105725074,0.6219410143892234
201,9799,BCEWithLogitsLoss,100,5e-05,50,0.47064676616915413,0.42686567164179107,0.3828860087764058,0.3627410960302072
201,9799,BCEWithLogitsLoss,100,5e-05,100,0.6517412935323381,0.6139303482587065,0.5505561792019594,0.553729972446168
201,9799,BCEWithLogitsLoss,100,5e-05,200,0.8636815920398009,0.8104477611940298,0.7390448004898459,0.7362383916726196
201,9799,BCEWithLogitsLoss,100,7e-05,50,0.5253731343283582,0.5343283582089551,0.4328298806000612,0.46363914685171964
201,9799,BCEWithLogitsLoss,100,7e-05,100,0.726865671641791,0.7343283582089553,0.6466170017348708,0.669211143994285
201,9799,BCEWithLogitsLoss,100,7e-05,200,0.9293532338308456,0.8303482587064677,0.7828655985304622,0.7606286355750586
201,9799,BCEWithLogitsLoss,100,0.0001,50,0.6134328358208955,0.5960199004975124,0.5183998367180325,0.5281151137871212
201,9799,BCEWithLogitsLoss,100,0.0001,100,0.8666666666666668,0.8029850746268657,0.7451780793958569,0.7311766506786407
201,9799,BCEWithLogitsLoss,100,0.0001,200,0.9805970149253731,0.8487562189054726,0.8161955301561384,0.7874272884988265
201,9799,MSELoss,50,1e-05,50,0.22388059701492535,0.2671641791044776,0.18834574956628222,0.22680885804673948
201,9799,MSELoss,50,1e-05,100,0.34676616915422886,0.4442786069651741,0.2908460046943565,0.36369017246657825
201,9799,MSELoss,50,1e-05,200,0.5557213930348259,0.6373134328358209,0.4738034493315645,0.5513827941626697
201,9799,MSELoss,50,3e-05,50,0.482089552238806,0.5258706467661691,0.38864169813246247,0.4458005918971324
201,9799,MSELoss,50,3e-05,100,0.6417910447761195,0.7034825870646767,0.5599755077048678,0.6217165016838453
201,9799,MSELoss,50,3e-05,200,0.844278606965174,0.8442786069651742,0.735687315032146,0.7666598632513523
201,9799,MSELoss,50,5e-05,50,0.5726368159203981,0.700497512437811,0.4901724665782223,0.6146035309725482
201,9799,MSELoss,50,5e-05,100,0.7985074626865674,0.8422885572139304,0.6858556995611798,0.7533523828962139
201,9799,MSELoss,50,5e-05,200,0.944776119402985,0.8696517412935323,0.7945810797020103,0.7993570772527809
201,9799,MSELoss,50,7e-05,50,0.6815920398009949,0.7502487562189055,0.5742320644963772,0.6704153485049495
201,9799,MSELoss,50,7e-05,100,0.8895522388059701,0.8537313432835821,0.7580467394632106,0.7800183692213492
201,9799,MSELoss,50,7e-05,200,0.9492537313432836,0.8472636815920398,0.7953668741708338,0.7951015409735687
201,9799,MSELoss,50,0.0001,50,0.8019900497512438,0.8243781094527363,0.6904582100214307,0.7450352076742525
201,9799,MSELoss,50,0.0001,100,0.9442786069651741,0.8616915422885573,0.7901112358403919,0.7969282579855088
201,9799,MSELoss,50,0.0001,200,0.9696517412935322,0.844776119402985,0.8123175834268803,0.7939381569547914
201,9799,MSELoss,100,1e-05,50,0.19950248756218905,0.16766169154228858,0.1759363200326564,0.15185222981936933
201,9799,MSELoss,100,1e-05,100,0.2651741293532338,0.3114427860696517,0.21231758342688029,0.26593529952035927
201,9799,MSELoss,100,1e-05,200,0.4278606965174129,0.47960199004975135,0.34612715583222775,0.4014491274619859
201,9799,MSELoss,100,3e-05,50,0.31194029850746274,0.40796019900497515,0.253046229207062,0.3471884886212878
201,9799,MSELoss,100,3e-05,100,0.4990049751243782,0.6024875621890547,0.41942034901520564,0.5135728135524034
201,9799,MSELoss,100,3e-05,200,0.7134328358208955,0.7900497512437812,0.6160322481885907,0.7045106643535053
201,9799,MSELoss,100,5e-05,50,0.4502487562189055,0.5412935323383083,0.3552097152770691,0.44809674456577203
201,9799,MSELoss,100,5e-05,100,0.6621890547263681,0.7407960199004975,0.579640779671395,0.6421369527502806
201,9799,MSELoss,100,5e-05,200,0.864179104477612,0.8562189054726368,0.7358914174915807,0.773476885396469
201,9799,MSELoss,100,7e-05,50,0.5253731343283583,0.5791044776119403,0.4441065414838249,0.5039289723441167
201,9799,MSELoss,100,7e-05,100,0.755721393034826,0.8104477611940298,0.6639963261557302,0.7226655781202164
201,9799,MSELoss,100,7e-05,200,0.9497512437810945,0.8621890547263682,0.7964690274517808,0.790641902234922
201,9799,MSELoss,100,0.0001,50,0.6164179104477612,0.7298507462686568,0.5341463414634146,0.6364526992550259
201,9799,MSELoss,100,0.0001,100,0.8606965174129353,0.8656716417910448,0.7401265435248495,0.7744973976936422
201,9799,MSELoss,100,0.0001,200,0.9492537313432834,0.8562189054726368,0.7961322583937136,0.7970201040922543
299,9701,BCELoss,50,1e-05,50,0.2555183946488294,0.27056856187290973,0.22530666941552419,0.24348005360272137
299,9701,BCELoss,50,1e-05,100,0.3538461538461539,0.5086956521739131,0.30982372951242143,0.43316152973920213
299,9701,BCELoss,50,1e-05,200,0.5989966555183946,0.7016722408026757,0.5385630347386867,0.6248118750644263
299,9701,BCELoss,50,3e-05,50,0.49899665551839467,0.6140468227424749,0.44134625296361196,0.5427894031543139
299,9701,BCELoss,50,3e-05,100,0.7177257525083611,0.7816053511705686,0.6488609421709102,0.7119575301515308
299,9701,BCELoss,50,3e-05,200,0.8759197324414716,0.8739130434782609,0.7761674054221215,0.8085558189877332
299,9701,BCELoss,50,5e-05,50,0.6177257525083611,0.7438127090301002,0.5519430986496239,0.6663333676940522
299,9701,BCELoss,50,5e-05,100,0.8210702341137124,0.8531772575250836,0.7429852592516235,0.7886609627873414
299,9701,BCELoss,50,5e-05,200,0.9157190635451504,0.885284280936455,0.7992268838264096,0.8290794763426451
299,9701,BCELoss,50,7e-05,50,0.7274247491638797,0.8107023411371237,0.6580764869601071,0.7437996082878054
299,9701,BCELoss,50,7e-05,100,0.8809364548494983,0.8668896321070234,0.7821461704978869,0.8111947221935882
299,9701,BCELoss,50,7e-05,200,0.9468227424749165,0.8545150501672241,0.8199876301412224,0.8218534171734871
299,9701,BCELoss,50,0.0001,50,0.8297658862876254,0.8505016722408026,0.7413050201010205,0.7896917843521287
299,9701,BCELoss,50,0.0001,100,0.9491638795986621,0.8709030100334448,0.8269972167817752,0.8251314297495103
299,9701,BCELoss,50,0.0001,200,0.9762541806020067,0.8454849498327759,0.8391609112462634,0.8228533140913308
299,9701,BCELoss,100,1e-05,50,0.16722408026755856,0.16822742474916388,0.153448098134213,0.15006700340171117
299,9701,BCELoss,100,1e-05,100,0.26387959866220734,0.271571906354515,0.23151221523554275,0.23206885888052775
299,9701,BCELoss,100,1e-05,200,0.3906354515050168,0.47926421404682273,0.34106793114111944,0.42018348623853213
299,9701,BCELoss,100,3e-05,50,0.334448160535117,0.3709030100334448,0.28650654571693634,0.32966704463457375
299,9701,BCELoss,100,3e-05,100,0.4655518394648829,0.6150501672240802,0.40243273889289766,0.5306257086898258
299,9701,BCELoss,100,3e-05,200,0.6909698996655518,0.7752508361204011,0.6277187918771261,0.6998969178435213
299,9701,BCELoss,100,5e-05,50,0.4157190635451505,0.5384615384615385,0.37301309143387285,0.4791464797443562
299,9701,BCELoss,100,5e-05,100,0.6210702341137124,0.7595317725752507,0.5588805277806412,0.6707659004226368
299,9701,BCELoss,100,5e-05,200,0.8237458193979933,0.8612040133779264,0.7313885166477683,0.7893000721575095
299,9701,BCELoss,100,7e-05,50,0.4879598662207358,0.6230769230769232,0.4243892382228636,0.5583445005669518
299,9701,BCELoss,100,7e-05,100,0.7471571906354514,0.7986622073578595,0.673002783218225,0.7337181733841871
299,9701,BCELoss,100,7e-05,200,0.9100334448160534,0.8812709030100334,0.7980105143799608,0.8147201319451602
299,9701,BCELoss,100,0.0001,50,0.5976588628762541,0.717056856187291,0.540150499948459,0.652891454489228
299,9701,BCELoss,100,0.0001,100,0.8040133779264215,0.8444816053511707,0.7284919080507165,0.7882589423770745
299,9701,BCELoss,100,0.0001,200,0.9494983277591974,0.8749163879598661,0.8277703329553654,0.8210699927842491
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.2468227424749164,0.2749163879598662,0.21434903618183693,0.2448201216369446
299,9701,BCEWithLogitsLoss,50,1e-05,100,0.4080267558528428,0.408695652173913,0.34866508607360064,0.3585403566642614
299,9701,BCEWithLogitsLoss,50,1e-05,200,0.5682274247491639,0.5892976588628762,0.5125966395216988,0.523564580971034
299,9701,BCEWithLogitsLoss,50,3e-05,50,0.5260869565217392,0.47558528428093644,0.45935470570044334,0.43536748788784657
299,9701,BCEWithLogitsLoss,50,3e-05,100,0.6916387959866221,0.6849498327759198,0.6206576641583341,0.6278527986805484
299,9701,BCEWithLogitsLoss,50,3e-05,200,0.8759197324414716,0.8096989966555185,0.7798577466240594,0.7607050819503145
299,9701,BCEWithLogitsLoss,50,5e-05,50,0.64247491638796,0.6190635451505017,0.5787856921966807,0.5682816204514999
299,9701,BCEWithLogitsLoss,50,5e-05,100,0.8451505016722407,0.791304347826087,0.7551798783630554,0.7433357385836512
299,9701,BCEWithLogitsLoss,50,5e-05,200,0.9006688963210701,0.8645484949832776,0.7913823317183795,0.8125038655808681
299,9701,BCEWithLogitsLoss,50,7e-05,50,0.6836120401337793,0.7183946488294314,0.6272033810947325,0.6785073703741882
299,9701,BCEWithLogitsLoss,50,7e-05,100,0.8782608695652174,0.8250836120401338,0.7787341511184415,0.7742603855272653
299,9701,BCEWithLogitsLoss,50,7e-05,200,0.9765886287625418,0.8551839464882944,0.8412225543758375,0.8090712297701268
299,9701,BCEWithLogitsLoss,50,0.0001,50,0.826086956521739,0.7732441471571906,0.7476239562931657,0.7257189980414389
299,9701,BCEWithLogitsLoss,50,0.0001,100,0.9494983277591972,0.8525083612040134,0.824275847850737,0.797031233893413
299,9701,BCEWithLogitsLoss,50,0.0001,200,0.968896321070234,0.8842809364548495,0.8359344397484796,0.8292031749304195
299,9701,BCEWithLogitsLoss,100,1e-05,50,0.1642140468227425,0.19230769230769232,0.1476033398618699,0.1674260385527265
299,9701,BCEWithLogitsLoss,100,1e-05,100,0.23712374581939805,0.22474916387959865,0.20825688073394497,0.20274198536233373
299,9701,BCEWithLogitsLoss,100,1e-05,200,0.38929765886287626,0.4230769230769231,0.32590454592310075,0.3691062777033296
299,9701,BCEWithLogitsLoss,100,3e-05,50,0.3050167224080268,0.31404682274247486,0.25777754870631897,0.2794557262137924
299,9701,BCEWithLogitsLoss,100,3e-05,100,0.49331103678929766,0.4632107023411372,0.4411607050819503,0.41945160292753325
299,9701,BCEWithLogitsLoss,100,3e-05,200,0.6866220735785953,0.6588628762541807,0.6153592413153284,0.6016905473662508
299,9701,BCEWithLogitsLoss,100,5e-05,50,0.4160535117056857,0.44816053511705684,0.358334192351304,0.3847232244098547
299,9701,BCEWithLogitsLoss,100,5e-05,100,0.6220735785953176,0.6053511705685619,0.5597876507576538,0.5574270693742912
299,9701,BCEWithLogitsLoss,100,5e-05,200,0.8357859531772576,0.8063545150501673,0.7475311823523347,0.7483042985259252
299,9701,BCEWithLogitsLoss,100,7e-05,50,0.5110367892976588,0.48528428093645487,0.451922482218328,0.4408308421812185
299,9701,BCEWithLogitsLoss,100,7e-05,100,0.725752508361204,0.6842809364548496,0.6546335429337182,0.6422121430780332
299,9701,BCEWithLogitsLoss,100,7e-05,200,0.8973244147157191,0.8170568561872911,0.7930213380063911,0.7663230594784043
299,9701,BCEWithLogitsLoss,100,0.0001,50,0.5936454849498328,0.5622073578595318,0.5355118029069168,0.5273786207607464
299,9701,BCEWithLogitsLoss,100,0.0001,100,0.8307692307692308,0.7505016722408027,0.7488918668178538,0.7082259560870013
299,9701,BCEWithLogitsLoss,100,0.0001,200,0.9481605351170568,0.8525083612040133,0.8293165653025462,0.7985671580249459
299,9701,MSELoss,50,1e-05,50,0.28127090301003344,0.3204013377926421,0.2458612514173797,0.27577569322750234
299,9701,MSELoss,50,1e-05,100,0.38193979933110367,0.46187290969899675,0.3343366663230595,0.40424698484692306
299,9701,MSELoss,50,1e-05,200,0.5819397993311037,0.6558528428093646,0.5259457787856923,0.5984743840841149
299,9701,MSELoss,50,3e-05,50,0.468561872909699,0.5702341137123745,0.4164828368209463,0.5182970827749717
