training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
5001,4999,BCELoss,100,5e-05,200,0.9880023995200959,0.9972005598880224,0.9405881176235247,0.9573914782956592
5001,4999,BCELoss,100,5e-05,200,0.9880023995200959,0.9952009598080384,0.9413882776555311,0.9543908781756352
5001,4999,BCELoss,100,5e-05,200,0.9846030793841232,0.9952009598080384,0.9437887577515504,0.9585917183436687
5001,4999,BCELoss,100,5e-05,200,0.9876024795040992,0.9938012397520496,0.9449889977995599,0.9563912782556512
5001,4999,BCELoss,100,5e-05,200,0.9840031993601279,0.9956008798240352,0.9317863572714543,0.9519903980796159
5001,4999,BCELoss,100,5e-05,200,0.9862027594481104,0.9962007598480304,0.9433886777355471,0.9561912382476495
5001,4999,BCELoss,100,0.0001,200,0.9916016796640672,0.9984003199360127,0.9443888777755551,0.9633926785357071
5001,4999,BCELoss,100,0.0001,200,0.991001799640072,0.9972005598880224,0.9423884776955391,0.9601920384076815
5001,4999,BCELoss,100,0.0001,200,0.99000199960008,0.998000399920016,0.9503900780156032,0.9615923184636928
5001,4999,BCELoss,100,0.0001,200,0.9942011597680463,0.9982003599280144,0.9409881976395279,0.9621924384876975
5001,4999,BCELoss,100,0.0001,200,0.9926014797040592,0.9992001599680064,0.9399879975995199,0.9585917183436687
5001,4999,BCELoss,100,0.0001,200,0.9908018396320736,0.9974005198960207,0.9399879975995199,0.9645929185837168
5001,4999,BCELoss,100,0.0001,200,0.9932013597280543,0.9978004399120176,0.9457891578315664,0.9623924784956991
5001,4999,BCELoss,100,0.0001,200,0.9896020795840832,0.9994001199760048,0.9413882776555311,0.9603920784156831
5001,4999,BCELoss,100,0.0001,200,0.9916016796640672,0.9978004399120176,0.9475895179035807,0.9611922384476895
5001,4999,BCELoss,100,0.0001,200,0.9932013597280543,0.9992001599680064,0.9445889177835567,0.9627925585117023
7000,3000,BCELoss,100,1e-05,200,0.955,0.9632857142857143,0.9226666666666666,0.9303333333333333
7000,3000,BCELoss,100,1e-05,200,0.9547142857142857,0.9584285714285714,0.93,0.9436666666666667
7000,3000,BCELoss,100,1e-05,200,0.9504285714285714,0.9595714285714285,0.9306666666666666,0.942
7000,3000,BCELoss,100,1e-05,200,0.9494285714285714,0.958,0.9353333333333333,0.944
7000,3000,BCELoss,100,1e-05,200,0.9405714285714286,0.9624285714285714,0.924,0.941
7000,3000,BCELoss,100,1e-05,200,0.9531428571428572,0.9574285714285714,0.9326666666666666,0.9396666666666667
7000,3000,BCELoss,100,1e-05,200,0.8671428571428571,0.9605714285714285,0.8476666666666667,0.938
7000,3000,BCELoss,100,1e-05,200,0.9527142857142857,0.9615714285714285,0.9356666666666666,0.941
7000,3000,BCELoss,100,1e-05,200,0.8667142857142857,0.956,0.8483333333333334,0.9423333333333334
7000,3000,BCELoss,100,1e-05,200,0.9528571428571428,0.959,0.9286666666666666,0.936
7000,3000,BCELoss,100,5e-05,200,0.9867142857142858,0.997,0.9406666666666667,0.9606666666666667
7000,3000,BCELoss,100,5e-05,200,0.9874285714285714,0.9965714285714286,0.9466666666666667,0.9626666666666667
7000,3000,BCELoss,100,5e-05,200,0.991,0.9972857142857143,0.9463333333333334,0.9623333333333334
7000,3000,BCELoss,100,5e-05,200,0.9875714285714285,0.9958571428571429,0.9476666666666667,0.9623333333333334
7000,3000,BCELoss,100,5e-05,200,0.9861428571428571,0.9961428571428571,0.945,0.9606666666666667
7000,3000,BCELoss,100,5e-05,200,0.9874285714285714,0.9974285714285714,0.943,0.9623333333333334
7000,3000,BCELoss,100,5e-05,200,0.9887142857142858,0.9967142857142857,0.947,0.959
7000,3000,BCELoss,100,5e-05,200,0.9887142857142858,0.9971428571428571,0.9446666666666667,0.9636666666666667
7000,3000,BCELoss,100,5e-05,200,0.9875714285714285,0.9961428571428571,0.935,0.9623333333333334
7000,3000,BCELoss,100,5e-05,200,0.9862857142857143,0.9962857142857143,0.9456666666666667,0.9613333333333334
7000,3000,BCELoss,100,0.0001,200,0.9927142857142857,0.9984285714285714,0.9453333333333334,0.9703333333333334
7000,3000,BCELoss,100,0.0001,200,0.9928571428571429,0.9975714285714286,0.9453333333333334,0.9666666666666667
7000,3000,BCELoss,100,0.0001,200,0.9921428571428571,0.9978571428571429,0.952,0.9723333333333334
7000,3000,BCELoss,100,0.0001,200,0.9911428571428571,0.9985714285714286,0.9446666666666667,0.9726666666666667
7000,3000,BCELoss,100,0.0001,200,0.9922857142857143,0.9978571428571429,0.9456666666666667,0.967
7000,3000,BCELoss,100,0.0001,200,0.9912857142857143,0.998,0.9496666666666667,0.969
7000,3000,BCELoss,100,0.0001,200,0.9915714285714285,0.998,0.9503333333333334,0.9736666666666667
7000,3000,BCELoss,100,0.0001,200,0.9912857142857143,0.9978571428571429,0.9496666666666667,0.9616666666666667
7000,3000,BCELoss,100,0.0001,200,0.992,0.997,0.9446666666666667,0.9663333333333334
7000,3000,BCELoss,100,0.0001,200,0.994,0.9978571428571429,0.947,0.9656666666666667
