training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
299,9701,BCELoss,50,3e-05,200,0.862876254180602,0.862876254180602,0.7650757653850119,0.8005360272136893
299,9701,BCELoss,50,3e-05,200,0.842809364548495,0.8561872909698997,0.7617771363776931,0.8155860220595815
299,9701,BCELoss,50,3e-05,200,0.9264214046822743,0.8762541806020067,0.8149675291207092,0.8038346562210081
299,9701,BCELoss,50,3e-05,200,0.8561872909698997,0.8662207357859532,0.7690959694876817,0.8147613648077517
299,9701,BCELoss,50,3e-05,200,0.8762541806020067,0.8862876254180602,0.7617771363776931,0.8169260900938048
299,9701,BCELoss,50,5e-05,50,0.6755852842809364,0.7959866220735786,0.5895268529017627,0.6943614060406144
299,9701,BCELoss,50,5e-05,50,0.6923076923076923,0.7859531772575251,0.6108648592928564,0.6539532007009586
299,9701,BCELoss,50,5e-05,50,0.5886287625418061,0.7558528428093646,0.5287083805793217,0.6668384702607979
299,9701,BCELoss,50,5e-05,50,0.6153846153846154,0.6989966555183946,0.5600453561488506,0.6438511493660447
299,9701,BCELoss,50,5e-05,50,0.5317725752508361,0.7357859531772575,0.48252757447685807,0.6846716833316153
299,9701,BCELoss,50,5e-05,50,0.5719063545150501,0.7190635451505016,0.5081950314400577,0.6527162148232141
299,9701,BCELoss,50,5e-05,50,0.7090301003344481,0.7190635451505016,0.6431295742706937,0.6585918977425008
299,9701,BCELoss,50,5e-05,50,0.6421404682274248,0.725752508361204,0.573961447273477,0.6683847026079786
299,9701,BCELoss,50,5e-05,50,0.5351170568561873,0.7658862876254181,0.46252963611998765,0.6543655293268735
299,9701,BCELoss,50,5e-05,50,0.6153846153846154,0.7357859531772575,0.559942273992372,0.6855994227399237
299,9701,BCELoss,50,5e-05,100,0.842809364548495,0.8762541806020067,0.7436346768374394,0.799917534274817
299,9701,BCELoss,50,5e-05,100,0.8896321070234113,0.8361204013377926,0.8043500670034017,0.7626017936295227
299,9701,BCELoss,50,5e-05,100,0.8327759197324415,0.8729096989966555,0.7390990619523761,0.7949695907638388
299,9701,BCELoss,50,5e-05,100,0.8795986622073578,0.8662207357859532,0.7899185650963818,0.7946603442944027
299,9701,BCELoss,50,5e-05,100,0.8260869565217391,0.8294314381270903,0.7517781671992578,0.7905370580352541
299,9701,BCELoss,50,5e-05,100,0.7692307692307693,0.8595317725752508,0.7127100298938254,0.785176785898361
299,9701,BCELoss,50,5e-05,100,0.8494983277591973,0.862876254180602,0.758890835996289,0.7807442531697764
299,9701,BCELoss,50,5e-05,100,0.7658862876254181,0.8662207357859532,0.7054942789403155,0.7876507576538501
299,9701,BCELoss,50,5e-05,100,0.7525083612040134,0.8294314381270903,0.6937429131017421,0.8022884238738275
299,9701,BCELoss,50,5e-05,100,0.802675585284281,0.8327759197324415,0.7302339964952067,0.788063086279765
299,9701,BCELoss,50,5e-05,200,0.8695652173913043,0.919732441471572,0.754561385424183,0.8377486857025049
299,9701,BCELoss,50,5e-05,200,0.9665551839464883,0.8929765886287625,0.8362024533553242,0.8282651273064633
299,9701,BCELoss,50,5e-05,200,0.9063545150501672,0.8662207357859532,0.7995052056489022,0.8379548500154623
299,9701,BCELoss,50,5e-05,200,0.7959866220735786,0.8862876254180602,0.7084836614781981,0.8292959488712504
299,9701,BCELoss,50,5e-05,200,0.9765886287625418,0.8862876254180602,0.8381610143284197,0.8274404700546335
299,9701,BCELoss,50,5e-05,200,0.9765886287625418,0.8963210702341137,0.8579527883723328,0.832697660035048
299,9701,BCELoss,50,5e-05,200,0.9431438127090301,0.8896321070234113,0.8114627358004329,0.8213586228223895
299,9701,BCELoss,50,5e-05,200,0.9632107023411371,0.8795986622073578,0.8368209462941965,0.8282651273064633
299,9701,BCELoss,50,5e-05,200,0.8929765886287625,0.862876254180602,0.7854860323677971,0.8277497165240697
299,9701,BCELoss,50,5e-05,200,0.8662207357859532,0.8729096989966555,0.7636326151943099,0.8200185547881662
299,9701,BCELoss,50,7e-05,50,0.6789297658862876,0.8361204013377926,0.6230285537573446,0.7372435831357592
299,9701,BCELoss,50,7e-05,50,0.7424749163879598,0.7993311036789298,0.6593134728378518,0.726523038861973
299,9701,BCELoss,50,7e-05,50,0.7190635451505016,0.8294314381270903,0.6323059478404288,0.7657973404803629
299,9701,BCELoss,50,7e-05,50,0.7357859531772575,0.7859531772575251,0.6738480569013504,0.7271415318008453
299,9701,BCELoss,50,7e-05,50,0.7357859531772575,0.7859531772575251,0.670034017111638,0.7569322750231935
299,9701,BCELoss,50,7e-05,50,0.7424749163879598,0.8260869565217391,0.667147716730234,0.7630141222554376
299,9701,BCELoss,50,7e-05,50,0.7324414715719063,0.8093645484949833,0.6593134728378518,0.7489949489743325
299,9701,BCELoss,50,7e-05,50,0.7157190635451505,0.802675585284281,0.6527162148232141,0.7548706318936192
299,9701,BCELoss,50,7e-05,50,0.7558528428093646,0.842809364548495,0.6680754561385425,0.7230182455416967
299,9701,BCELoss,50,7e-05,50,0.7157190635451505,0.7892976588628763,0.6749819606226162,0.7344603649108339
299,9701,BCELoss,50,7e-05,100,0.9364548494983278,0.8561872909698997,0.8069271209153696,0.8140397897124008
299,9701,BCELoss,50,7e-05,100,0.8260869565217391,0.8662207357859532,0.7426038552726523,0.8235233481084424
299,9701,BCELoss,50,7e-05,100,0.9431438127090301,0.8896321070234113,0.8222863622306978,0.7969281517369343
299,9701,BCELoss,50,7e-05,100,0.9498327759197325,0.903010033444816,0.8340377280692712,0.829089784558293
299,9701,BCELoss,50,7e-05,100,0.8260869565217391,0.8595317725752508,0.7428100195856098,0.8017730130914339
299,9701,BCELoss,50,7e-05,100,0.8193979933110368,0.8361204013377926,0.7406452942995567,0.8135243789300072
299,9701,BCELoss,50,7e-05,100,0.8595317725752508,0.8528428093645485,0.7863106896196268,0.8213586228223895
299,9701,BCELoss,50,7e-05,100,0.8461538461538461,0.8896321070234113,0.7520874136686939,0.814658282651273
299,9701,BCELoss,50,7e-05,100,0.8695652173913043,0.8494983277591973,0.7823935676734357,0.7991959591794661
299,9701,BCELoss,50,7e-05,100,0.9331103678929766,0.8662207357859532,0.8113596536439542,0.7978558911452428
299,9701,BCELoss,50,7e-05,200,0.8896321070234113,0.8795986622073578,0.7818781568910421,0.8322853314091331
299,9701,BCELoss,50,7e-05,200,0.8996655518394648,0.8561872909698997,0.7953819193897537,0.8219771157612618
299,9701,BCELoss,50,7e-05,200,0.9732441471571907,0.8561872909698997,0.8217709514483043,0.8029069168126998
299,9701,BCELoss,50,7e-05,200,0.9933110367892977,0.8595317725752508,0.8463045046902381,0.8159983506854963
299,9701,BCELoss,50,7e-05,200,0.9866220735785953,0.8595317725752508,0.8469229976291104,0.8312545098443459
299,9701,BCELoss,50,7e-05,200,0.8929765886287625,0.8561872909698997,0.7766209669106278,0.8312545098443459
299,9701,BCELoss,50,7e-05,200,0.9832775919732442,0.862876254180602,0.8489846407586846,0.8205339655705597
299,9701,BCELoss,50,7e-05,200,0.959866220735786,0.8394648829431438,0.8317699206267395,0.8267188949592825
299,9701,BCELoss,50,7e-05,200,0.9899665551839465,0.8461538461538461,0.8526955983919183,0.8312545098443459
299,9701,BCELoss,50,7e-05,200,0.8996655518394648,0.8294314381270903,0.7975466446758066,0.8043500670034017
299,9701,BCELoss,50,0.0001,50,0.8327759197324415,0.8561872909698997,0.7576538501185445,0.8010514379960829
299,9701,BCELoss,50,0.0001,50,0.8494983277591973,0.842809364548495,0.7277600247397176,0.7711576126172559
299,9701,BCELoss,50,0.0001,50,0.802675585284281,0.8294314381270903,0.7127100298938254,0.7867230182455417
299,9701,BCELoss,50,0.0001,50,0.8729096989966555,0.8528428093645485,0.7730130914338728,0.7850737037418822
299,9701,BCELoss,50,0.0001,50,0.8528428093645485,0.8528428093645485,0.7593031646222039,0.8104319142356458
299,9701,BCELoss,50,0.0001,50,0.8294314381270903,0.862876254180602,0.7201319451602928,0.790949386661169
299,9701,BCELoss,50,0.0001,50,0.882943143812709,0.8494983277591973,0.7847644572724461,0.7791980208225956
299,9701,BCELoss,50,0.0001,50,0.8662207357859532,0.8494983277591973,0.7861045253066694,0.7950726729203175
299,9701,BCELoss,50,0.0001,50,0.745819397993311,0.8561872909698997,0.7017833213070818,0.790949386661169
299,9701,BCELoss,50,0.0001,50,0.7625418060200669,0.8528428093645485,0.689825791155551,0.7863106896196268
299,9701,BCELoss,50,0.0001,100,0.9732441471571907,0.8996655518394648,0.8505308731058654,0.8335223172868776
299,9701,BCELoss,50,0.0001,100,0.9565217391304348,0.8595317725752508,0.8200185547881662,0.8301206061230801
299,9701,BCELoss,50,0.0001,100,0.9665551839464883,0.8361204013377926,0.8435212864653129,0.8250695804556232
299,9701,BCELoss,50,0.0001,100,0.882943143812709,0.8695652173913043,0.7734254200597876,0.8214617049788682
299,9701,BCELoss,50,0.0001,100,0.9732441471571907,0.8762541806020067,0.8513555303576951,0.8282651273064633
299,9701,BCELoss,50,0.0001,100,0.9565217391304348,0.8260869565217391,0.8358932068858881,0.8279558808370271
299,9701,BCELoss,50,0.0001,100,0.8996655518394648,0.9063545150501672,0.8012576023090403,0.8286774559323781
299,9701,BCELoss,50,0.0001,100,0.9632107023411371,0.8896321070234113,0.8314606741573034,0.8097103391402948
299,9701,BCELoss,50,0.0001,100,0.9832775919732442,0.8762541806020067,0.8421812184310896,0.8206370477270385
299,9701,BCELoss,50,0.0001,100,0.9364548494983278,0.8695652173913043,0.8203278012576023,0.8258942377074528
299,9701,BCELoss,50,0.0001,200,0.9866220735785953,0.8394648829431438,0.8325945778785692,0.8308421812184311
299,9701,BCELoss,50,0.0001,200,0.8929765886287625,0.8193979933110368,0.7734254200597876,0.8126997216781775
299,9701,BCELoss,50,0.0001,200,0.9966555183946488,0.8127090301003345,0.8553757344603649,0.815379857746624
299,9701,BCELoss,50,0.0001,200,0.9832775919732442,0.8729096989966555,0.8458921760643233,0.8280589629935058
299,9701,BCELoss,50,0.0001,200,0.9765886287625418,0.842809364548495,0.8266158128028038,0.8266158128028038
299,9701,BCELoss,50,0.0001,200,0.979933110367893,0.8561872909698997,0.8609421709102154,0.8274404700546335
299,9701,BCELoss,50,0.0001,200,0.9832775919732442,0.8294314381270903,0.8485723121327698,0.808576435419029
299,9701,BCELoss,50,0.0001,200,0.9933110367892977,0.842809364548495,0.8540356664261416,0.828368209462942
299,9701,BCELoss,50,0.0001,200,0.979933110367893,0.8595317725752508,0.8466137511596743,0.8229048551695701
299,9701,BCELoss,50,0.0001,200,0.9899665551839465,0.8795986622073578,0.8475414905679827,0.827646634367591
299,9701,BCELoss,100,1e-05,50,0.1605351170568562,0.23076923076923078,0.14792289454695393,0.18389856715802494
299,9701,BCELoss,100,1e-05,50,0.11705685618729098,0.15719063545150502,0.11916297288939284,0.1331821461704979
299,9701,BCELoss,100,1e-05,50,0.15384615384615385,0.12040133779264214,0.13782084321204,0.1096794144933512
299,9701,BCELoss,100,1e-05,50,0.15719063545150502,0.13043478260869565,0.12844036697247707,0.1491598804246985
299,9701,BCELoss,100,1e-05,50,0.20066889632107024,0.17391304347826086,0.18998041439026905,0.1499845376765282
299,9701,BCELoss,100,1e-05,50,0.18729096989966554,0.1605351170568562,0.19245438614575816,0.1515307700237089
299,9701,BCELoss,100,1e-05,50,0.24414715719063546,0.15384615384615385,0.19740232965673643,0.1348314606741573
299,9701,BCELoss,100,1e-05,50,0.10702341137123746,0.17391304347826086,0.12349242346149882,0.157612617255953
299,9701,BCELoss,100,1e-05,50,0.15384615384615385,0.1939799331103679,0.12761570972064737,0.17925987011648284
299,9701,BCELoss,100,1e-05,50,0.19063545150501673,0.18729096989966554,0.17018864034635606,0.1515307700237089
299,9701,BCELoss,100,1e-05,100,0.27759197324414714,0.2608695652173913,0.2574992268838264,0.21606019997938358
299,9701,BCELoss,100,1e-05,100,0.24414715719063546,0.23411371237458195,0.2185341717348727,0.1789506236470467
299,9701,BCELoss,100,1e-05,100,0.25418060200668896,0.3110367892976589,0.22956396247809505,0.26028244510875165
299,9701,BCELoss,100,1e-05,100,0.23745819397993312,0.35451505016722407,0.19719616534377898,0.30831873002783217
299,9701,BCELoss,100,1e-05,100,0.21070234113712374,0.24749163879598662,0.16163282135862284,0.2223482115245851
299,9701,BCELoss,100,1e-05,100,0.30434782608695654,0.27424749163879597,0.293990310277291,0.24327388928976393
299,9701,BCELoss,100,1e-05,100,0.3076923076923077,0.2608695652173913,0.25791155550974126,0.22255437583754253
299,9701,BCELoss,100,1e-05,100,0.36454849498327757,0.2909698996655518,0.31718379548500153,0.26821977115761264
299,9701,BCELoss,100,1e-05,100,0.20735785953177258,0.2809364548494983,0.20131945160292752,0.21987423976909598
299,9701,BCELoss,100,1e-05,100,0.23076923076923078,0.20066889632107024,0.18029069168126996,0.18080610246366355
299,9701,BCELoss,100,1e-05,200,0.411371237458194,0.5652173913043478,0.3600659725801464,0.49994845892176065
299,9701,BCELoss,100,1e-05,200,0.44481605351170567,0.42474916387959866,0.3997526028244511,0.3848056901350376
299,9701,BCELoss,100,1e-05,200,0.46488294314381273,0.4682274247491639,0.39861869910318526,0.4146995155138645
299,9701,BCELoss,100,1e-05,200,0.44816053511705684,0.5284280936454849,0.4067621894650036,0.4340789609318627
299,9701,BCELoss,100,1e-05,200,0.2976588628762542,0.46153846153846156,0.27595093289351613,0.4202659519637151
299,9701,BCELoss,100,1e-05,200,0.44816053511705684,0.5451505016722408,0.3748067209566024,0.4874755179878363
299,9701,BCELoss,100,1e-05,200,0.431438127090301,0.43812709030100333,0.37985774662405936,0.3785176785898361
299,9701,BCELoss,100,1e-05,200,0.3277591973244147,0.30434782608695654,0.26069477373466654,0.2688382640964849
299,9701,BCELoss,100,1e-05,200,0.3277591973244147,0.43812709030100333,0.2934748994948974,0.3953200700958664
299,9701,BCELoss,100,1e-05,200,0.30434782608695654,0.6187290969899666,0.26069477373466654,0.5178847541490568
299,9701,BCELoss,100,3e-05,50,0.43812709030100333,0.3879598662207358,0.36686939490774145,0.3421296773528502
299,9701,BCELoss,100,3e-05,50,0.2140468227424749,0.4280936454849498,0.2056489021750335,0.33378002267807444
299,9701,BCELoss,100,3e-05,50,0.431438127090301,0.4013377926421405,0.3495515926193176,0.3249149572209051
299,9701,BCELoss,100,3e-05,50,0.34448160535117056,0.3110367892976589,0.28780538088856816,0.2760540150499948
299,9701,BCELoss,100,3e-05,50,0.3010033444816054,0.35785953177257523,0.26564271724564475,0.3168745490155654
299,9701,BCELoss,100,3e-05,50,0.27759197324414714,0.31438127090301005,0.26285949902071953,0.3091433872796619
299,9701,BCELoss,100,3e-05,50,0.31438127090301005,0.40468227424749165,0.2627564168642408,0.3810947325018039
299,9701,BCELoss,100,3e-05,50,0.29431438127090304,0.47157190635451507,0.2517266261210184,0.43459437171425624
299,9701,BCELoss,100,3e-05,50,0.4782608695652174,0.3177257525083612,0.39181527677559014,0.271312235851974
299,9701,BCELoss,100,3e-05,50,0.2508361204013378,0.31438127090301005,0.22038965055148954,0.30677249768065146
299,9701,BCELoss,100,3e-05,100,0.5752508361204013,0.6722408026755853,0.47716730233996496,0.5701474074837646
299,9701,BCELoss,100,3e-05,100,0.4414715719063545,0.6387959866220736,0.3778991856509638,0.5156169467065251
299,9701,BCELoss,100,3e-05,100,0.49498327759197325,0.6120401337792643,0.41408102257499224,0.5184001649314504
299,9701,BCELoss,100,3e-05,100,0.5752508361204013,0.6421404682274248,0.508091949283579,0.5765385011854448
299,9701,BCELoss,100,3e-05,100,0.4782608695652174,0.6454849498327759,0.43078033192454385,0.5738583651169983
299,9701,BCELoss,100,3e-05,100,0.3612040133779264,0.5585284280936454,0.3005875682919287,0.5076796206576641
299,9701,BCELoss,100,3e-05,100,0.42474916387959866,0.5986622073578596,0.3761467889908257,0.5437583754252139
299,9701,BCELoss,100,3e-05,100,0.4682274247491639,0.6120401337792643,0.39645397381713227,0.5196371508091949
299,9701,BCELoss,100,3e-05,100,0.4280936454849498,0.6454849498327759,0.38130089681476137,0.5364395423152253
299,9701,BCELoss,100,3e-05,100,0.4080267558528428,0.5250836120401338,0.3618183692402845,0.44418101226677664
299,9701,BCELoss,100,3e-05,200,0.7290969899665551,0.7558528428093646,0.656014843830533,0.6833316152973921
299,9701,BCELoss,100,3e-05,200,0.6120401337792643,0.7491638795986622,0.5611792598701165,0.6683847026079786
299,9701,BCELoss,100,3e-05,200,0.6688963210702341,0.7959866220735786,0.6022059581486444,0.7233274920111329
299,9701,BCELoss,100,3e-05,200,0.7290969899665551,0.8127090301003345,0.6769405215957118,0.7239459849500052
299,9701,BCELoss,100,3e-05,200,0.725752508361204,0.745819397993311,0.6710648386764251,0.6669415524172766
299,9701,BCELoss,100,3e-05,200,0.7023411371237458,0.7792642140468228,0.6228223894443872,0.6875579837130192
299,9701,BCELoss,100,3e-05,200,0.6588628762541806,0.8060200668896321,0.6112771879187713,0.7316771466859087
299,9701,BCELoss,100,3e-05,200,0.7324414715719063,0.7224080267558528,0.6630244304710855,0.6593134728378518
299,9701,BCELoss,100,3e-05,200,0.6421404682274248,0.7926421404682275,0.588702195649933,0.7232244098546542
299,9701,BCELoss,100,3e-05,200,0.7090301003344481,0.7926421404682275,0.623956293165653,0.7312648180599938
299,9701,BCELoss,100,5e-05,50,0.48494983277591974,0.5852842809364549,0.4390269044428409,0.5272652303886197
299,9701,BCELoss,100,5e-05,50,0.411371237458194,0.5886287625418061,0.3465622100814349,0.536542624471704
299,9701,BCELoss,100,5e-05,50,0.2608695652173913,0.5986622073578596,0.2306978661993609,0.5240696835377796
299,9701,BCELoss,100,5e-05,50,0.4682274247491639,0.5016722408026756,0.41820430883414084,0.4910833934645913
299,9701,BCELoss,100,5e-05,50,0.34448160535117056,0.49498327759197325,0.30790640140191733,0.4302649211421503
299,9701,BCELoss,100,5e-05,50,0.411371237458194,0.45484949832775917,0.3776930213380064,0.42542005978765074
299,9701,BCELoss,100,5e-05,50,0.3612040133779264,0.4882943143812709,0.351200907122977,0.41995670549427894
299,9701,BCELoss,100,5e-05,50,0.3779264214046823,0.5050167224080268,0.3343985156169467,0.44376868364086175
299,9701,BCELoss,100,5e-05,50,0.6020066889632107,0.5919732441471572,0.529326873518194,0.4970621585403567
299,9701,BCELoss,100,5e-05,50,0.43478260869565216,0.5752508361204013,0.395113905782909,0.4960313369755695
299,9701,BCELoss,100,5e-05,100,0.6220735785953178,0.7391304347826086,0.5443768683640862,0.65704566539532
299,9701,BCELoss,100,5e-05,100,0.6187290969899666,0.7558528428093646,0.5910730852489434,0.6720956602412123
299,9701,BCELoss,100,5e-05,100,0.6120401337792643,0.7324414715719063,0.5412844036697247,0.6865271621482322
299,9701,BCELoss,100,5e-05,100,0.7357859531772575,0.7491638795986622,0.6526131326667354,0.6465312854344913
299,9701,BCELoss,100,5e-05,100,0.568561872909699,0.7792642140468228,0.5130398927945573,0.6746727141531801
299,9701,BCELoss,100,5e-05,100,0.5484949832775919,0.8193979933110368,0.472116276672508,0.6907535305638594
299,9701,BCELoss,100,5e-05,100,0.5451505016722408,0.7424749163879598,0.5157200288630038,0.679723739820637
299,9701,BCELoss,100,5e-05,100,0.6086956521739131,0.7658862876254181,0.56169467065251,0.6852901762704876
299,9701,BCELoss,100,5e-05,100,0.6655518394648829,0.7391304347826086,0.5925162354396454,0.6522008040408205
299,9701,BCELoss,100,5e-05,100,0.68561872909699,0.7725752508361204,0.6043706834346975,0.662818266158128
299,9701,BCELoss,100,5e-05,200,0.7591973244147158,0.842809364548495,0.6841562725492217,0.7684774765488094
299,9701,BCELoss,100,5e-05,200,0.782608695652174,0.8461538461538461,0.6994124317080713,0.781568910421606
299,9701,BCELoss,100,5e-05,200,0.8561872909698997,0.8929765886287625,0.7586846716833316,0.8034223275950932
299,9701,BCELoss,100,5e-05,200,0.8862876254180602,0.8795986622073578,0.7867230182455417,0.7878569219668076
299,9701,BCELoss,100,5e-05,200,0.7926421404682275,0.8093645484949833,0.7112668797031234,0.7820843212039996
299,9701,BCELoss,100,5e-05,200,0.8260869565217391,0.8896321070234113,0.7387898154829399,0.7951757550767962
299,9701,BCELoss,100,5e-05,200,0.8662207357859532,0.862876254180602,0.7592000824657252,0.8016699309349552
299,9701,BCELoss,100,5e-05,200,0.8461538461538461,0.8561872909698997,0.7383774868570251,0.7879600041232863
299,9701,BCELoss,100,5e-05,200,0.8528428093645485,0.8795986622073578,0.7316771466859087,0.7938356870425729
299,9701,BCELoss,100,5e-05,200,0.7692307692307693,0.8528428093645485,0.7055973610967942,0.790949386661169
299,9701,BCELoss,100,7e-05,50,0.4882943143812709,0.5852842809364549,0.43840841150396864,0.5464385114936604
299,9701,BCELoss,100,7e-05,50,0.6020066889632107,0.6722408026755853,0.5111844139779405,0.5881867848675394
299,9701,BCELoss,100,7e-05,50,0.5451505016722408,0.6622073578595318,0.4488197093083187,0.6042676012782188
299,9701,BCELoss,100,7e-05,50,0.3511705685618729,0.7123745819397993,0.3231625605607669,0.5943717142562622
299,9701,BCELoss,100,7e-05,50,0.5585284280936454,0.6053511705685619,0.47510565921039066,0.5734460364910834
299,9701,BCELoss,100,7e-05,50,0.38127090301003347,0.5050167224080268,0.3509947428100196,0.4845892176064323
299,9701,BCELoss,100,7e-05,50,0.4214046822742475,0.6053511705685619,0.3547057004432533,0.5173693433666632
299,9701,BCELoss,100,7e-05,50,0.5719063545150501,0.6555183946488294,0.5079888671271003,0.5947840428821771
299,9701,BCELoss,100,7e-05,50,0.5117056856187291,0.6555183946488294,0.426038552726523,0.606329244407793
299,9701,BCELoss,100,7e-05,50,0.44816053511705684,0.5719063545150501,0.4074837645603546,0.4736625090196887
299,9701,BCELoss,100,7e-05,100,0.7525083612040134,0.7759197324414716,0.680136068446552,0.718585712813112
299,9701,BCELoss,100,7e-05,100,0.7324414715719063,0.822742474916388,0.644469642304917,0.723636738480569
299,9701,BCELoss,100,7e-05,100,0.7491638795986622,0.7725752508361204,0.6558086795175755,0.7228120812287393
299,9701,BCELoss,100,7e-05,100,0.7190635451505016,0.7725752508361204,0.6695186063292444,0.7247706422018348
299,9701,BCELoss,100,7e-05,100,0.7959866220735786,0.8127090301003345,0.732295639624781,0.7348726935367488
299,9701,BCELoss,100,7e-05,100,0.6688963210702341,0.8260869565217391,0.6098340377280693,0.7605401504999485
299,9701,BCELoss,100,7e-05,100,0.7558528428093646,0.8260869565217391,0.6806514792289454,0.7488918668178538
299,9701,BCELoss,100,7e-05,100,0.7926421404682275,0.7959866220735786,0.7095144830429853,0.7317802288423874
299,9701,BCELoss,100,7e-05,100,0.7892976588628763,0.7859531772575251,0.700237088959901,0.7286877641480259
299,9701,BCELoss,100,7e-05,100,0.7157190635451505,0.7959866220735786,0.6475621069992784,0.7426038552726523
299,9701,BCELoss,100,7e-05,200,0.9264214046822743,0.8896321070234113,0.8115658179569116,0.8027007524997423
299,9701,BCELoss,100,7e-05,200,0.8327759197324415,0.8662207357859532,0.7231213276981755,0.8003298629007319
299,9701,BCELoss,100,7e-05,200,0.8795986622073578,0.8996655518394648,0.761055561282342,0.8194000618492939
299,9701,BCELoss,100,7e-05,200,0.9230769230769231,0.8795986622073578,0.8471291619420678,0.8215647871353469
299,9701,BCELoss,100,7e-05,200,0.9565217391304348,0.8695652173913043,0.81970930831873,0.8037315740645294
299,9701,BCELoss,100,7e-05,200,0.939799331103679,0.8862876254180602,0.8274404700546335,0.8264096484898464
299,9701,BCELoss,100,7e-05,200,0.9230769230769231,0.8963210702341137,0.813627461086486,0.8128028038346562
299,9701,BCELoss,100,7e-05,200,0.8795986622073578,0.8528428093645485,0.7671374085145861,0.8041439026904443
299,9701,BCELoss,100,7e-05,200,0.959866220735786,0.9063545150501672,0.8330069065044841,0.8324914957220905
299,9701,BCELoss,100,7e-05,200,0.8795986622073578,0.8662207357859532,0.7763117204411917,0.8236264302649211
299,9701,BCELoss,100,0.0001,50,0.68561872909699,0.745819397993311,0.6051953406865271,0.6499329965982888
299,9701,BCELoss,100,0.0001,50,0.5752508361204013,0.7090301003344481,0.5417998144521183,0.6461189568085765
299,9701,BCELoss,100,0.0001,50,0.5852842809364549,0.725752508361204,0.5126275641686424,0.6832285331409134
299,9701,BCELoss,100,0.0001,50,0.5083612040133779,0.7023411371237458,0.4705700443253273,0.6214823214101639
299,9701,BCELoss,100,0.0001,50,0.5953177257525084,0.6822742474916388,0.5335532419338213,0.6276672507988867
299,9701,BCELoss,100,0.0001,50,0.5050167224080268,0.7123745819397993,0.45397381713225443,0.6629213483146067
299,9701,BCELoss,100,0.0001,50,0.6488294314381271,0.7625418060200669,0.5846819915472632,0.6828162045149985
299,9701,BCELoss,100,0.0001,50,0.5250836120401338,0.68561872909699,0.4791258633130605,0.6461189568085765
299,9701,BCELoss,100,0.0001,50,0.782608695652174,0.7357859531772575,0.6776620966910628,0.6331306050922585
299,9701,BCELoss,100,0.0001,50,0.5652173913043478,0.7090301003344481,0.5423152252345119,0.6754973714050098
299,9701,BCELoss,100,0.0001,100,0.8361204013377926,0.8862876254180602,0.7355942686320998,0.7845582929594888
299,9701,BCELoss,100,0.0001,100,0.7759197324414716,0.8060200668896321,0.7144624265539635,0.7882692505927223
299,9701,BCELoss,100,0.0001,100,0.7357859531772575,0.8093645484949833,0.6902381197814659,0.7700237088959901
299,9701,BCELoss,100,0.0001,100,0.8528428093645485,0.8494983277591973,0.7486857025048964,0.8036284919080507
299,9701,BCELoss,100,0.0001,100,0.8093645484949833,0.8528428093645485,0.7187918771260695,0.7719822698690857
299,9701,BCELoss,100,0.0001,100,0.7591973244147158,0.8361204013377926,0.7085867436346769,0.8111534893309968
299,9701,BCELoss,100,0.0001,100,0.7625418060200669,0.8260869565217391,0.725801463766622,0.7854860323677971
299,9701,BCELoss,100,0.0001,100,0.7692307692307693,0.8294314381270903,0.7102360581383362,0.799917534274817
299,9701,BCELoss,100,0.0001,100,0.919732441471572,0.882943143812709,0.8068240387588909,0.783733635707659
299,9701,BCELoss,100,0.0001,100,0.8193979933110368,0.8662207357859532,0.7256983816101433,0.7838367178641377
299,9701,BCELoss,100,0.0001,200,0.979933110367893,0.882943143812709,0.833419235130399,0.8176476651891558
299,9701,BCELoss,100,0.0001,200,0.8795986622073578,0.882943143812709,0.7776517884754149,0.8169260900938048
299,9701,BCELoss,100,0.0001,200,0.9698996655518395,0.8729096989966555,0.8441397794041852,0.8154829399031027
299,9701,BCELoss,100,0.0001,200,0.9632107023411371,0.8795986622073578,0.8372332749201113,0.8232141016390063
299,9701,BCELoss,100,0.0001,200,0.9096989966555183,0.8862876254180602,0.804968559942274,0.8217709514483043
299,9701,BCELoss,100,0.0001,200,0.9498327759197325,0.8127090301003345,0.832697660035048,0.8270281414287187
299,9701,BCELoss,100,0.0001,200,0.9698996655518395,0.903010033444816,0.8414596433357386,0.818266158128028
299,9701,BCELoss,100,0.0001,200,0.9765886287625418,0.8662207357859532,0.8483661478198123,0.8223894443871765
299,9701,BCELoss,100,0.0001,200,0.9297658862876255,0.882943143812709,0.8257911555509742,0.8333161529739203
299,9701,BCELoss,100,0.0001,200,0.9665551839464883,0.8795986622073578,0.831976084939697,0.814658282651273
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.3210702341137124,0.2608695652173913,0.30996804453149157,0.23183176992062673
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.19063545150501673,0.23411371237458195,0.14957220905061333,0.23626430264921142
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.29431438127090304,0.3010033444816054,0.2511081331821462,0.28141428718688793
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.2508361204013378,0.26755852842809363,0.2033810947325018,0.2483249149572209
299,9701,BCEWithLogitsLoss,50,1e-05,50,0.18729096989966554,0.16722408026755853,0.14977837336357078,0.13060509225853004
