training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
299,9701,BCELoss,100,1e-05,50,0.15719063545150502,0.17391304347826086,0.1287496134419132,0.18802185341717348
299,9701,BCELoss,100,1e-05,50,0.11705685618729098,0.1806020066889632,0.11607050819503144,0.1423564580971034
299,9701,BCELoss,100,1e-05,50,0.17725752508361203,0.14715719063545152,0.17565199463972786,0.15812802803834655
299,9701,BCELoss,100,1e-05,50,0.21739130434782608,0.20066889632107024,0.2057519843315122,0.17523966601381302
299,9701,BCELoss,100,1e-05,50,0.20066889632107024,0.1505016722408027,0.18462014225337595,0.13039892794557262
299,9701,BCELoss,100,1e-05,50,0.12374581939799331,0.2040133779264214,0.12235851974023297,0.20544273786207606
299,9701,BCELoss,100,1e-05,50,0.25418060200668896,0.14381270903010032,0.2458509432017318,0.12751262756416865
299,9701,BCELoss,100,1e-05,50,0.22742474916387959,0.15719063545150502,0.17255952994536647,0.1142150293784146
299,9701,BCELoss,100,1e-05,50,0.16387959866220736,0.22073578595317725,0.15503556334398516,0.19781465828265127
299,9701,BCELoss,100,1e-05,50,0.2408026755852843,0.12374581939799331,0.20822595608700134,0.11895680857643542
299,9701,BCELoss,100,1e-05,50,0.1939799331103679,0.14046822742474915,0.15812802803834655,0.13390372126584887
299,9701,BCELoss,100,1e-05,50,0.18394648829431437,0.17391304347826086,0.17307494072776003,0.1987423976909597
299,9701,BCELoss,100,1e-05,50,0.14046822742474915,0.17391304347826086,0.12246160189671168,0.17348726935367487
299,9701,BCELoss,100,1e-05,50,0.13043478260869565,0.14381270903010032,0.1119472219358829,0.1250386558086795
299,9701,BCELoss,100,1e-05,50,0.16722408026755853,0.22073578595317725,0.1606019997938357,0.19781465828265127
299,9701,BCELoss,100,1e-05,50,0.16387959866220736,0.14046822742474915,0.15348933099680445,0.1447273476961138
299,9701,BCELoss,100,1e-05,50,0.2408026755852843,0.13712374581939799,0.17101329759818576,0.14730440160808164
299,9701,BCELoss,100,1e-05,50,0.15384615384615385,0.1806020066889632,0.1408102257499227,0.14833522317286876
299,9701,BCELoss,100,1e-05,100,0.2508361204013378,0.26421404682274247,0.20740129883517164,0.24358313575920007
299,9701,BCELoss,100,1e-05,100,0.3745819397993311,0.32441471571906355,0.31976084939696936,0.2605916915781878
299,9701,BCELoss,100,1e-05,100,0.36789297658862874,0.3076923076923077,0.3122358519740233,0.2643026492114215
299,9701,BCELoss,100,1e-05,100,0.2809364548494983,0.1705685618729097,0.2518297082774972,0.157612617255953
299,9701,BCELoss,100,1e-05,100,0.22408026755852842,0.3076923076923077,0.2056489021750335,0.28728997010617463
299,9701,BCELoss,100,1e-05,100,0.3010033444816054,0.22408026755852842,0.27141531800845276,0.19482527574476857
299,9701,BCELoss,100,1e-05,100,0.24414715719063546,0.20735785953177258,0.21234924234614988,0.18915575713843932
299,9701,BCELoss,100,1e-05,100,0.27759197324414714,0.2976588628762542,0.21657561076177714,0.21946191114318112
299,9701,BCELoss,100,1e-05,100,0.28762541806020064,0.21739130434782608,0.22337903308937224,0.21822492526543655
299,9701,BCELoss,100,1e-05,100,0.3377926421404682,0.19063545150501673,0.2779094938666117,0.16029275332439955
299,9701,BCELoss,100,1e-05,100,0.3779264214046823,0.22742474916387959,0.3258426966292135,0.2086382847129162
299,9701,BCELoss,100,1e-05,100,0.17391304347826086,0.2408026755852843,0.1537985774662406,0.19523760437068344
299,9701,BCELoss,100,1e-05,100,0.14715719063545152,0.28762541806020064,0.12153386248840325,0.274198536233378
299,9701,BCELoss,100,1e-05,100,0.23076923076923078,0.22073578595317725,0.2018348623853211,0.19441294711885374
299,9701,BCELoss,100,1e-05,100,0.14381270903010032,0.19732441471571907,0.12833728481599835,0.17915678796000412
299,9701,BCELoss,100,1e-05,100,0.21070234113712374,0.2809364548494983,0.16266364292340996,0.19554685084011958
299,9701,BCELoss,100,1e-05,100,0.3377926421404682,0.2976588628762542,0.3037831151427688,0.24090299969075354
299,9701,BCELoss,100,1e-05,100,0.3177257525083612,0.22073578595317725,0.29739202144108856,0.14833522317286876
299,9701,BCELoss,100,1e-05,100,0.23411371237458195,0.19732441471571907,0.1933821255540666,0.17864137717761056
299,9701,BCELoss,100,1e-05,100,0.18394648829431437,0.2842809364548495,0.15988042469848468,0.2703844964436656
299,9701,BCELoss,100,1e-05,200,0.4080267558528428,0.46153846153846156,0.3641892588392949,0.418513555303577
299,9701,BCELoss,100,1e-05,200,0.5585284280936454,0.5083612040133779,0.46737449747448717,0.45273683125450986
299,9701,BCELoss,100,1e-05,200,0.39464882943143814,0.4180602006688963,0.38583651169982475,0.37666219977321924
299,9701,BCELoss,100,1e-05,200,0.36454849498327757,0.45484949832775917,0.33924337697144624,0.3800639109370168
299,9701,BCELoss,100,1e-05,200,0.4080267558528428,0.46153846153846156,0.35553035769508295,0.3829502113184208
299,9701,BCELoss,100,1e-05,200,0.411371237458194,0.5618729096989966,0.3281105040717452,0.4970621585403567
299,9701,BCELoss,100,1e-05,200,0.40468227424749165,0.3712374581939799,0.35985980826718894,0.36068446551901867
299,9701,BCELoss,100,1e-05,200,0.3110367892976589,0.2508361204013378,0.2804865477785795,0.2094629419647459
299,9701,BCELoss,100,1e-05,200,0.3277591973244147,0.46153846153846156,0.32254406762189464,0.3924337697144624
299,9701,BCELoss,100,1e-05,200,0.2608695652173913,0.45819397993311034,0.2306978661993609,0.3891351407071436
299,9701,BCELoss,100,1e-05,200,0.2842809364548495,0.431438127090301,0.22698690856612722,0.35985980826718894
299,9701,BCELoss,100,1e-05,200,0.411371237458194,0.4214046822742475,0.3520255643748067,0.33223379033089373
299,9701,BCELoss,100,1e-05,200,0.2909698996655518,0.5250836120401338,0.22595608700134007,0.44273786207607463
299,9701,BCELoss,100,1e-05,200,0.4013377926421405,0.4882943143812709,0.3572827543552211,0.4369652613132667
299,9701,BCELoss,100,1e-05,200,0.35785953177257523,0.5117056856187291,0.3048139367075559,0.41779198020822594
299,9701,BCELoss,100,1e-05,200,0.3210702341137124,0.5551839464882943,0.30192763632615194,0.48634161426657047
299,9701,BCELoss,100,1e-05,200,0.3612040133779264,0.4816053511705686,0.30038140397897123,0.43675909700030924
299,9701,BCELoss,100,1e-05,200,0.25752508361204013,0.43812709030100333,0.23564580971033913,0.34511905989073294
299,9701,BCELoss,100,1e-05,200,0.45819397993311034,0.3612040133779264,0.38851664776827133,0.3054324296464282
299,9701,BCELoss,100,1e-05,200,0.4180602006688963,0.5819397993311036,0.35913823317183796,0.45283991341098856
299,9701,BCELoss,100,5e-05,50,0.36454849498327757,0.4882943143812709,0.33254303680032987,0.4558292959488712
299,9701,BCELoss,100,5e-05,50,0.4214046822742475,0.4280936454849498,0.36346768374394395,0.3773837748685703
299,9701,BCELoss,100,5e-05,50,0.5451505016722408,0.5150501672240803,0.45943717142562623,0.4558292959488712
299,9701,BCELoss,100,5e-05,50,0.3612040133779264,0.5719063545150501,0.31574064529429957,0.48799092877022987
299,9701,BCELoss,100,5e-05,50,0.40468227424749165,0.5250836120401338,0.37604370683434696,0.4818059993815071
299,9701,BCELoss,100,5e-05,50,0.41471571906354515,0.49498327759197325,0.3844964436656015,0.4593340892691475
299,9701,BCELoss,100,5e-05,50,0.4013377926421405,0.5852842809364549,0.35769508298113595,0.4802597670343264
299,9701,BCELoss,100,5e-05,50,0.36454849498327757,0.48494983277591974,0.28234202659519636,0.41490567982682197
299,9701,BCELoss,100,5e-05,50,0.4983277591973244,0.6488294314381271,0.3806824038758891,0.5336563240903
299,9701,BCELoss,100,5e-05,50,0.6053511705685619,0.5284280936454849,0.4899494897433254,0.44974744871662714
299,9701,BCELoss,100,5e-05,50,0.38127090301003347,0.35785953177257523,0.35388104319142355,0.3287289970106175
299,9701,BCELoss,100,5e-05,50,0.5150501672240803,0.5886287625418061,0.4371714256262241,0.5241727656942583
299,9701,BCELoss,100,5e-05,50,0.431438127090301,0.5050167224080268,0.3769714462426554,0.4130502010102051
299,9701,BCELoss,100,5e-05,50,0.4414715719063545,0.5551839464882943,0.3876919905164416,0.4948974332543037
299,9701,BCELoss,100,5e-05,50,0.36789297658862874,0.5250836120401338,0.3182146170497887,0.46428203278012575
299,9701,BCELoss,100,5e-05,50,0.35785953177257523,0.49498327759197325,0.35377796103494485,0.4189258839294918
299,9701,BCELoss,100,5e-05,50,0.5484949832775919,0.5618729096989966,0.42686320997835275,0.4758272343057417
299,9701,BCELoss,100,5e-05,50,0.5284280936454849,0.5384615384615384,0.44222245129368104,0.46912689413462527
299,9701,BCELoss,100,5e-05,50,0.431438127090301,0.5986622073578596,0.37717761055561283,0.5205648902175033
299,9701,BCELoss,100,5e-05,50,0.43478260869565216,0.6153846153846154,0.3736728172353366,0.49623750128852695
299,9701,BCELoss,100,5e-05,100,0.5618729096989966,0.7090301003344481,0.5318008452736831,0.6398309452633749
299,9701,BCELoss,100,5e-05,100,0.5719063545150501,0.7926421404682275,0.5205648902175033,0.7155963302752294
299,9701,BCELoss,100,5e-05,100,0.5016722408026756,0.7357859531772575,0.45820018554788167,0.648799092877023
299,9701,BCELoss,100,5e-05,100,0.6588628762541806,0.7591973244147158,0.591588496031337,0.6967322956396248
299,9701,BCELoss,100,5e-05,100,0.5585284280936454,0.7424749163879598,0.4934542830636017,0.643026492114215
299,9701,BCELoss,100,5e-05,100,0.6588628762541806,0.6923076923076923,0.5834450056695186,0.6543655293268735
299,9701,BCELoss,100,5e-05,100,0.5919732441471572,0.7090301003344481,0.5395320070095866,0.6335429337181734
299,9701,BCELoss,100,5e-05,100,0.68561872909699,0.7558528428093646,0.630450469023812,0.6867333264611896
299,9701,BCELoss,100,5e-05,100,0.5886287625418061,0.7525083612040134,0.5236573549118647,0.6468405319039274
299,9701,BCELoss,100,5e-05,100,0.5284280936454849,0.705685618729097,0.49932996598288837,0.6626121018451706
299,9701,BCELoss,100,5e-05,100,0.5953177257525084,0.7959866220735786,0.5297392021441089,0.7028141428718688
299,9701,BCELoss,100,5e-05,100,0.6387959866220736,0.7625418060200669,0.5711782290485516,0.6882795588083702
299,9701,BCELoss,100,5e-05,100,0.6153846153846154,0.68561872909699,0.5576744665498402,0.6464282032780125
299,9701,BCELoss,100,5e-05,100,0.5919732441471572,0.6588628762541806,0.5561282342026596,0.6285949902071951
299,9701,BCELoss,100,5e-05,100,0.6321070234113713,0.7792642140468228,0.5778785692196681,0.6871456550871045
299,9701,BCELoss,100,5e-05,100,0.6354515050167224,0.7123745819397993,0.5799402123492423,0.6201422533759406
299,9701,BCELoss,100,5e-05,100,0.6789297658862876,0.8060200668896321,0.5806617874445933,0.6977631172044119
299,9701,BCELoss,100,5e-05,100,0.5919732441471572,0.7157190635451505,0.5511802906916813,0.6252963611998763
299,9701,BCELoss,100,5e-05,100,0.6722408026755853,0.7759197324414716,0.6256056076693124,0.6800329862900731
299,9701,BCELoss,100,5e-05,100,0.6822742474916388,0.7591973244147158,0.6503453252242037,0.6939490774146995
299,9701,BCELoss,100,5e-05,200,0.882943143812709,0.8561872909698997,0.7811565817956911,0.7913617152870838
299,9701,BCELoss,100,5e-05,200,0.882943143812709,0.862876254180602,0.7795072672920318,0.7879600041232863
299,9701,BCELoss,100,5e-05,200,0.8394648829431438,0.882943143812709,0.7366250901968869,0.7934233584166581
299,9701,BCELoss,100,5e-05,200,0.7959866220735786,0.842809364548495,0.7386867333264612,0.7746624059375322
299,9701,BCELoss,100,5e-05,200,0.8494983277591973,0.8461538461538461,0.7567261107102361,0.7812596639521698
299,9701,BCELoss,100,5e-05,200,0.8327759197324415,0.8595317725752508,0.7407483764560354,0.7986805483970725
299,9701,BCELoss,100,5e-05,200,0.7525083612040134,0.8561872909698997,0.7051850324708793,0.7972373982063705
299,9701,BCELoss,100,5e-05,200,0.8093645484949833,0.8929765886287625,0.7392021441088548,0.8117719822698691
299,9701,BCELoss,100,5e-05,200,0.8695652173913043,0.8260869565217391,0.7661065869497989,0.7813627461086486
299,9701,BCELoss,100,5e-05,200,0.8060200668896321,0.8327759197324415,0.7347696113802701,0.7900216472528605
299,9701,BCELoss,100,5e-05,200,0.9163879598662207,0.8461538461538461,0.795278837233275,0.7832182249252654
299,9701,BCELoss,100,5e-05,200,0.782608695652174,0.8729096989966555,0.7271415318008453,0.7935264405731368
299,9701,BCELoss,100,5e-05,200,0.903010033444816,0.8327759197324415,0.7846613751159675,0.7770332955365427
299,9701,BCELoss,100,5e-05,200,0.8528428093645485,0.8561872909698997,0.7402329656736419,0.8022884238738275
299,9701,BCELoss,100,5e-05,200,0.8662207357859532,0.8394648829431438,0.7891969900010308,0.7928048654777858
299,9701,BCELoss,100,5e-05,200,0.7658862876254181,0.842809364548495,0.7005463354293372,0.7867230182455417
299,9701,BCELoss,100,5e-05,200,0.882943143812709,0.8461538461538461,0.7834243892382229,0.8052778064117101
299,9701,BCELoss,100,5e-05,200,0.9130434782608695,0.862876254180602,0.8171322544067622,0.8070302030718483
299,9701,BCELoss,100,5e-05,200,0.7959866220735786,0.8260869565217391,0.7058035254097516,0.7888877435315946
299,9701,BCELoss,100,5e-05,200,0.7525083612040134,0.8494983277591973,0.6808576435419029,0.7791980208225956
299,9701,BCELoss,100,0.0001,50,0.6622073578595318,0.745819397993311,0.5864343882074013,0.6724049067106483
299,9701,BCELoss,100,0.0001,50,0.48494983277591974,0.6956521739130435,0.44356251932790436,0.6357076590042263
299,9701,BCELoss,100,0.0001,50,0.6086956521739131,0.7090301003344481,0.5390165962271931,0.6360169054736625
299,9701,BCELoss,100,0.0001,50,0.5217391304347826,0.6488294314381271,0.4802597670343264,0.5659210390681373
299,9701,BCELoss,100,0.0001,50,0.5919732441471572,0.7157190635451505,0.5606638490877229,0.6482836820946294
299,9701,BCELoss,100,0.0001,50,0.5785953177257525,0.7391304347826086,0.500154623234718,0.6514792289454695
299,9701,BCELoss,100,0.0001,50,0.6220735785953178,0.6688963210702341,0.5386042676012782,0.6182867745593238
299,9701,BCELoss,100,0.0001,50,0.5919732441471572,0.7190635451505016,0.5253066694155242,0.6738480569013504
299,9701,BCELoss,100,0.0001,50,0.6321070234113713,0.7190635451505016,0.5991134934542831,0.628285743737759
299,9701,BCELoss,100,0.0001,50,0.5819397993311036,0.7391304347826086,0.5390165962271931,0.6547778579527884
299,9701,BCELoss,100,0.0001,50,0.7759197324414716,0.7324414715719063,0.6548809401092671,0.6389032058550664
299,9701,BCELoss,100,0.0001,50,0.5819397993311036,0.7491638795986622,0.5373672817235337,0.6667353881043191
299,9701,BCELoss,100,0.0001,50,0.6722408026755853,0.782608695652174,0.5814864446964231,0.7193072879084631
299,9701,BCELoss,100,0.0001,50,0.5852842809364549,0.7424749163879598,0.5521080300999897,0.6597258014637666
299,9701,BCELoss,100,0.0001,50,0.5652173913043478,0.7224080267558528,0.4991238016699309,0.6445727244613957
299,9701,BCELoss,100,0.0001,50,0.5919732441471572,0.7090301003344481,0.5671580249458819,0.6360169054736625
299,9701,BCELoss,100,0.0001,50,0.5986622073578596,0.7725752508361204,0.5529326873518194,0.7134316049891763
299,9701,BCELoss,100,0.0001,50,0.5752508361204013,0.6923076923076923,0.5265436552932687,0.6273580043294505
299,9701,BCELoss,100,0.0001,50,0.6555183946488294,0.725752508361204,0.5882898670240181,0.6703432635810741
299,9701,BCELoss,100,0.0001,50,0.5819397993311036,0.7591973244147158,0.5404597464178951,0.6683847026079786
299,9701,BCELoss,100,0.0001,100,0.8327759197324415,0.8461538461538461,0.7371405009792805,0.774353159468096
299,9701,BCELoss,100,0.0001,100,0.7591973244147158,0.8494983277591973,0.6873518194000618,0.8004329450572106
299,9701,BCELoss,100,0.0001,100,0.8060200668896321,0.8160535117056856,0.7222966704463457,0.762498711473044
299,9701,BCELoss,100,0.0001,100,0.8127090301003345,0.8528428093645485,0.7341511184413978,0.7762086382847129
299,9701,BCELoss,100,0.0001,100,0.862876254180602,0.8662207357859532,0.7637356973507886,0.7761055561282342
299,9701,BCELoss,100,0.0001,100,0.7424749163879598,0.8662207357859532,0.675085042779095,0.7847644572724461
299,9701,BCELoss,100,0.0001,100,0.8361204013377926,0.8528428093645485,0.758581589526853,0.7723945984950005
299,9701,BCELoss,100,0.0001,100,0.8963210702341137,0.8729096989966555,0.7843521286465313,0.7961034944851046
299,9701,BCELoss,100,0.0001,100,0.822742474916388,0.8494983277591973,0.749922688382641,0.7976497268322853
299,9701,BCELoss,100,0.0001,100,0.7357859531772575,0.8494983277591973,0.650963818163076,0.7577569322750232
299,9701,BCELoss,100,0.0001,100,0.7424749163879598,0.8695652173913043,0.6842593547057004,0.7748685702504896
299,9701,BCELoss,100,0.0001,100,0.7892976588628763,0.8762541806020067,0.7095144830429853,0.7761055561282342
299,9701,BCELoss,100,0.0001,100,0.7558528428093646,0.8795986622073578,0.6986908566127203,0.780847335326255
299,9701,BCELoss,100,0.0001,100,0.8361204013377926,0.8494983277591973,0.7094114008865066,0.7800226780744253
299,9701,BCELoss,100,0.0001,100,0.862876254180602,0.842809364548495,0.7657973404803629,0.7748685702504896
299,9701,BCELoss,100,0.0001,100,0.919732441471572,0.8394648829431438,0.790949386661169,0.777961034944851
299,9701,BCELoss,100,0.0001,100,0.8528428093645485,0.8494983277591973,0.7656942583238842,0.7838367178641377
299,9701,BCELoss,100,0.0001,100,0.862876254180602,0.8193979933110368,0.746314812905886,0.7721884341820431
299,9701,BCELoss,100,0.0001,100,0.7892976588628763,0.8327759197324415,0.7336357076590042,0.7881661684362437
299,9701,BCELoss,100,0.0001,100,0.802675585284281,0.8494983277591973,0.7204411916297289,0.7957942480156684
299,9701,BCELoss,100,0.0001,200,0.8896321070234113,0.862876254180602,0.7852798680548397,0.8023915060303062
299,9701,BCELoss,100,0.0001,200,0.8929765886287625,0.8294314381270903,0.8175445830326771,0.8292959488712504
299,9701,BCELoss,100,0.0001,200,0.9832775919732442,0.8494983277591973,0.8415627254922173,0.8148644469642304
299,9701,BCELoss,100,0.0001,200,0.939799331103679,0.8662207357859532,0.8429027935264406,0.8371301927636327
299,9701,BCELoss,100,0.0001,200,0.9632107023411371,0.903010033444816,0.8208432120399959,0.8248634161426657
299,9701,BCELoss,100,0.0001,200,0.9665551839464883,0.8762541806020067,0.838057932171941,0.8325945778785692
299,9701,BCELoss,100,0.0001,200,0.9331103678929766,0.8695652173913043,0.8278527986805484,0.8296051953406866
299,9701,BCELoss,100,0.0001,200,0.979933110367893,0.8996655518394648,0.8285743737758994,0.8271312235851974
299,9701,BCELoss,100,0.0001,200,0.9765886287625418,0.8862876254180602,0.8534171734872693,0.837027110607154
299,9701,BCELoss,100,0.0001,200,0.9531772575250836,0.882943143812709,0.8348623853211009,0.8259973198639315
299,9701,BCELoss,100,0.0001,200,0.9698996655518395,0.8762541806020067,0.8483661478198123,0.825481909081538
299,9701,BCELoss,100,0.0001,200,0.939799331103679,0.8729096989966555,0.8238325945778786,0.8207401298835172
299,9701,BCELoss,100,0.0001,200,0.8929765886287625,0.8695652173913043,0.7897124007834244,0.8217709514483043
299,9701,BCELoss,100,0.0001,200,0.8929765886287625,0.8695652173913043,0.7885784970621585,0.8212555406659108
299,9701,BCELoss,100,0.0001,200,0.8762541806020067,0.8762541806020067,0.7784764457272446,0.8357901247294094
299,9701,BCELoss,100,0.0001,200,0.9565217391304348,0.9130434782608695,0.8320791670961757,0.8339346459127925
299,9701,BCELoss,100,0.0001,200,0.9698996655518395,0.8996655518394648,0.8424904649005257,0.8378517678589836
299,9701,BCELoss,100,0.0001,200,0.9632107023411371,0.8662207357859532,0.8362024533553242,0.8128028038346562
299,9701,BCELoss,100,0.0001,200,0.9698996655518395,0.8795986622073578,0.8412534790227811,0.8183692402845067
299,9701,BCELoss,100,0.0001,200,0.979933110367893,0.8662207357859532,0.8446551901865788,0.8147613648077517
299,9701,MSELoss,100,1e-05,50,0.1605351170568562,0.22073578595317725,0.13431604989176374,0.20523657354911864
299,9701,MSELoss,100,1e-05,50,0.19063545150501673,0.15719063545150502,0.19472219358828988,0.16194206782805895
299,9701,MSELoss,100,1e-05,50,0.1806020066889632,0.07357859531772576,0.16317905370580352,0.0951448304298526
299,9701,MSELoss,100,1e-05,50,0.11036789297658862,0.19063545150501673,0.1119472219358829,0.21224616018967116
299,9701,MSELoss,100,1e-05,50,0.13712374581939799,0.2140468227424749,0.1418410473147098,0.17317802288423872
299,9701,MSELoss,100,1e-05,50,0.14046822742474915,0.22742474916387959,0.15565405628285744,0.20152561591588497
299,9701,MSELoss,100,1e-05,50,0.1605351170568562,0.15719063545150502,0.14204721162766726,0.16307597154932482
299,9701,MSELoss,100,1e-05,50,0.1605351170568562,0.18729096989966554,0.16235439645397381,0.1783321307081744
299,9701,MSELoss,100,1e-05,50,0.19732441471571907,0.13043478260869565,0.19101123595505617,0.10132975981857541
299,9701,MSELoss,100,1e-05,50,0.20066889632107024,0.11705685618729098,0.19389753633646015,0.10545304607772395
299,9701,MSELoss,100,1e-05,50,0.23076923076923078,0.14046822742474915,0.20616431295742707,0.16420987527059067
299,9701,MSELoss,100,1e-05,50,0.18394648829431437,0.16387959866220736,0.13544995361302958,0.1410163900628801
299,9701,MSELoss,100,1e-05,50,0.1505016722408027,0.11371237458193979,0.15348933099680445,0.10040202041026698
299,9701,MSELoss,100,1e-05,50,0.10367892976588629,0.17391304347826086,0.1027729100092774,0.16359138233171838
299,9701,MSELoss,100,1e-05,50,0.20066889632107024,0.1939799331103679,0.15441707040511288,0.16029275332439955
299,9701,MSELoss,100,1e-05,50,0.19732441471571907,0.13712374581939799,0.2027626017936295,0.13627461086485929
299,9701,MSELoss,100,1e-05,50,0.15384615384615385,0.07357859531772576,0.1333883104834553,0.09236161220492732
299,9701,MSELoss,100,1e-05,50,0.18394648829431437,0.17391304347826086,0.15730337078651685,0.1744150087619833
299,9701,MSELoss,100,1e-05,50,0.1939799331103679,0.24749163879598662,0.17121946191114318,0.2216266364292341
299,9701,MSELoss,100,1e-05,50,0.31438127090301005,0.17725752508361203,0.2972889392846098,0.15482939903102774
299,9701,MSELoss,100,1e-05,100,0.27424749163879597,0.31438127090301005,0.23420265951963715,0.26162251314297497
299,9701,MSELoss,100,1e-05,100,0.3277591973244147,0.21070234113712374,0.2438923822286362,0.18565096381816307
299,9701,MSELoss,100,1e-05,100,0.25418060200668896,0.31438127090301005,0.177404391299866,0.21894650036078755
299,9701,MSELoss,100,1e-05,100,0.30434782608695654,0.3411371237458194,0.2636841562725492,0.3199670137099268
299,9701,MSELoss,100,1e-05,100,0.3076923076923077,0.29431438127090304,0.26842593547057003,0.27151840016493145
299,9701,MSELoss,100,1e-05,100,0.24414715719063546,0.2809364548494983,0.22904855169570149,0.24502628594990208
299,9701,MSELoss,100,1e-05,100,0.2408026755852843,0.25418060200668896,0.22863622306978662,0.2574992268838264
299,9701,MSELoss,100,1e-05,100,0.2842809364548495,0.27424749163879597,0.25306669415524174,0.21162766725079887
299,9701,MSELoss,100,1e-05,100,0.27424749163879597,0.27424749163879597,0.2482218328007422,0.2657457994021235
299,9701,MSELoss,100,1e-05,100,0.25752508361204013,0.38127090301003347,0.25306669415524174,0.33316152973920216
299,9701,MSELoss,100,1e-05,100,0.3076923076923077,0.34448160535117056,0.274920111328729,0.29584578909390785
299,9701,MSELoss,100,1e-05,100,0.25418060200668896,0.16722408026755853,0.24049067106483868,0.1835893206885888
299,9701,MSELoss,100,1e-05,100,0.3612040133779264,0.3712374581939799,0.334295433460468,0.32470879290794763
299,9701,MSELoss,100,1e-05,100,0.2809364548494983,0.17391304347826086,0.23708895990104112,0.19152664673744974
299,9701,MSELoss,100,1e-05,100,0.29431438127090304,0.30434782608695654,0.2659519637150809,0.27388928976394183
299,9701,MSELoss,100,1e-05,100,0.23076923076923078,0.3277591973244147,0.18905267498196063,0.24708792907947635
299,9701,MSELoss,100,1e-05,100,0.2809364548494983,0.28762541806020064,0.24853107927017834,0.2703844964436656
299,9701,MSELoss,100,1e-05,100,0.23076923076923078,0.22742474916387959,0.20966910627770333,0.22193588289867025
299,9701,MSELoss,100,1e-05,100,0.19063545150501673,0.23076923076923078,0.1607050819503144,0.2102875992165756
299,9701,MSELoss,100,1e-05,100,0.3110367892976589,0.3511705685618729,0.23966601381300898,0.30357695082981134
299,9701,MSELoss,100,1e-05,200,0.4882943143812709,0.4682274247491639,0.4018142459540254,0.40459746417895065
299,9701,MSELoss,100,1e-05,200,0.4180602006688963,0.3779264214046823,0.35233481084424284,0.3524378930007216
299,9701,MSELoss,100,1e-05,200,0.32441471571906355,0.4916387959866221,0.28976394186166377,0.4541799814452118
299,9701,MSELoss,100,1e-05,200,0.31438127090301005,0.43478260869565216,0.26986908566127205,0.37666219977321924
299,9701,MSELoss,100,1e-05,200,0.4782608695652174,0.568561872909699,0.42325533450159775,0.5287083805793217
299,9701,MSELoss,100,1e-05,200,0.39464882943143814,0.4882943143812709,0.3701680239150603,0.4074837645603546
299,9701,MSELoss,100,1e-05,200,0.34782608695652173,0.3712374581939799,0.32017317802288425,0.32893516132357487
299,9701,MSELoss,100,1e-05,200,0.3076923076923077,0.5083612040133779,0.26821977115761264,0.4470673126481806
299,9701,MSELoss,100,1e-05,200,0.5117056856187291,0.5250836120401338,0.42542005978765074,0.47995052056489024
299,9701,MSELoss,100,1e-05,200,0.38461538461538464,0.36789297658862874,0.36449850530873107,0.36573549118647564
299,9701,MSELoss,100,1e-05,200,0.4280936454849498,0.4080267558528428,0.3566642614163488,0.3648077517781672
299,9701,MSELoss,100,1e-05,200,0.38461538461538464,0.4080267558528428,0.34986083908875376,0.3434697453870735
299,9701,MSELoss,100,1e-05,200,0.3979933110367893,0.47157190635451507,0.3655293268735182,0.42902793526440575
299,9701,MSELoss,100,1e-05,200,0.45819397993311034,0.4882943143812709,0.3952169879393877,0.3714050097928049
299,9701,MSELoss,100,1e-05,200,0.5016722408026756,0.5083612040133779,0.3855272652303886,0.43768683640861766
299,9701,MSELoss,100,1e-05,200,0.4782608695652174,0.45819397993311034,0.42686320997835275,0.3999587671374085
299,9701,MSELoss,100,1e-05,200,0.5050167224080268,0.4882943143812709,0.4454179981445212,0.4272755386042676
299,9701,MSELoss,100,1e-05,200,0.34448160535117056,0.5317725752508361,0.30873105865374706,0.46108648592928564
299,9701,MSELoss,100,1e-05,200,0.3511705685618729,0.5050167224080268,0.3124420162869807,0.43108957839398
299,9701,MSELoss,100,1e-05,200,0.4782608695652174,0.431438127090301,0.42923409957736314,0.4033604783012061
299,9701,MSELoss,100,5e-05,50,0.4983277591973244,0.49498327759197325,0.44098546541593653,0.4455210803009999
299,9701,MSELoss,100,5e-05,50,0.4280936454849498,0.5618729096989966,0.3777961034944851,0.5020101020513349
299,9701,MSELoss,100,5e-05,50,0.391304347826087,0.45819397993311034,0.3118235233481084,0.4167611586434388
299,9701,MSELoss,100,5e-05,50,0.27759197324414714,0.4983277591973244,0.2685290176270488,0.4210906092155448
299,9701,MSELoss,100,5e-05,50,0.3177257525083612,0.5217391304347826,0.3096587980620555,0.4319142356458097
299,9701,MSELoss,100,5e-05,50,0.4816053511705686,0.46488294314381273,0.4027419853623338,0.42325533450159775
299,9701,MSELoss,100,5e-05,50,0.44481605351170567,0.6387959866220736,0.38944438717657975,0.5443768683640862
299,9701,MSELoss,100,5e-05,50,0.3511705685618729,0.5317725752508361,0.3021338006391094,0.46654984022265744
299,9701,MSELoss,100,5e-05,50,0.42474916387959866,0.4916387959866221,0.43820224719101125,0.44510875167508507
299,9701,MSELoss,100,5e-05,50,0.2508361204013378,0.6120401337792643,0.23595505617977527,0.524997422946088
299,9701,MSELoss,100,5e-05,50,0.41471571906354515,0.5652173913043478,0.38521801876095246,0.532213173899598
299,9701,MSELoss,100,5e-05,50,0.5317725752508361,0.5050167224080268,0.4684053190392743,0.4834553138851665
